"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9879956791019142,2,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9888358237494765,3,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9881822222401444,4,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9889016761002543,0,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9878847715747563,1,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9877457728409706,2,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9882440094007926,3,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9882514126940615,4,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9773472259824467,0,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9760747614751061,1,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9767055142385732,2,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9776250696498064,3,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.977368203165677,4,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
